"County Code","District Code","School Code","Filler","Test Year","Subgroup ID","Test Type","Total Number Tested at Entity Level and Demographic","Total Number Tested with Valid Scores at this Demographic","Grade","Test Id","CAA Science Reported Enrollment","Total Number of Students Tested","Mean Percent Correct","Percentage in Preliminary Indicator Category 1","Percentage in Preliminary Indicator Category 2","Percentage in Preliminary Indicator Category 3","Total Number of Students with Valid Scores"
"27","66159","2730166","","2019","224","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66159","2733178","","2019","1","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66159","2733178","","2019","1","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66159","2733178","","2019","3","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66159","2733178","","2019","3","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66159","2733178","","2019","28","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66159","2733178","","2019","28","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66159","2733178","","2019","31","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66159","2733178","","2019","31","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66159","2733178","","2019","51","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66159","2733178","","2019","51","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66159","2733178","","2019","53","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66159","2733178","","2019","53","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66159","2733178","","2019","78","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66159","2733178","","2019","78","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66159","2733178","","2019","91","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66159","2733178","","2019","91","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66159","2733178","","2019","92","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66159","2733178","","2019","92","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66159","2733178","","2019","111","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66159","2733178","","2019","111","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66159","2733178","","2019","121","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66159","2733178","","2019","121","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66159","2733178","","2019","142","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66159","2733178","","2019","142","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66159","2733178","","2019","160","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66159","2733178","","2019","160","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66159","2733178","","2019","170","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","66159","2733178","","2019","170","Y","*","*","13","18","*","*","","*","*","*","*"
